Date,Open,High,Low,Close,Volume,Adj Close
2016-12-01,341.679993,348.75,341.679993,348.440002,49900,348.440002
2016-11-30,343.00,344.059998,339.149994,341.459991,67600,341.459991
2016-11-29,341.899994,343.940002,341.019989,341.869995,40600,341.869995
2016-11-28,346.470001,347.850006,339.940002,341.809998,50000,341.809998
2016-11-25,344.480011,345.850006,342.899994,345.00,11100,345.00
2016-11-23,340.00,343.779999,340.00,342.589996,34400,342.589996
2016-11-22,342.130005,343.51001,339.059998,340.119995,35700,340.119995
2016-11-21,345.670013,346.559998,339.809998,342.51001,52300,342.51001
2016-11-18,343.890015,344.640015,341.220001,343.730011,42700,343.730011
2016-11-17,340.029999,346.070007,339.529999,343.920013,56500,343.920013
2016-11-16,341.290009,343.950012,337.190002,339.23999,82900,339.23999
2016-11-15,331.019989,344.25,331.019989,342.839996,113600,342.839996
2016-11-14,327.100006,339.23999,327.100006,333.350006,112400,333.350006
2016-11-11,315.619995,326.910004,315.619995,325.769989,158200,325.769989
2016-11-10,325.070007,325.079987,307.799988,316.450012,291000,316.450012
2016-11-09,323.230011,327.299988,318.00,325.899994,158900,325.899994
2016-11-08,317.640015,325.600006,312.50,324.869995,144800,324.869995
2016-11-07,316.540009,320.390015,316.269989,319.920013,78000,319.920013
2016-11-04,315.480011,318.630005,314.029999,315.470001,70500,315.470001
2016-11-03,315.50,318.329987,312.559998,314.220001,67500,314.220001
2016-11-02,317.230011,320.959991,316.00,316.00,58100,316.00
2016-11-01,323.940002,323.940002,315.559998,319.079987,51900,319.079987
2016-10-31,320.829987,323.809998,320.829987,322.390015,59900,322.390015
2016-10-28,322.51001,324.829987,317.200012,319.679993,47800,319.679993
2016-10-27,331.170013,331.170013,320.200012,321.459991,90400,321.459991
2016-10-26,329.160004,329.970001,326.299988,328.970001,44800,328.970001
2016-10-25,334.98999,339.579987,328.049988,328.670013,87500,328.670013
2016-10-24,337.98999,344.48999,332.769989,334.420013,132500,334.420013
2016-10-21,329.200012,331.440002,325.779999,330.959991,64800,330.959991
2016-10-20,329.50,334.450012,328.76001,329.380005,60200,329.380005
2016-10-19,332.559998,333.950012,326.01001,328.899994,72200,328.899994
2016-10-18,334.299988,335.369995,330.679993,330.679993,32600,330.679993
2016-10-17,335.329987,339.290009,332.450012,333.220001,59200,332.219997
2016-10-14,334.179993,336.329987,331.420013,333.850006,41000,332.848111
2016-10-13,337.359985,337.359985,330.730011,331.700012,44000,330.704569
2016-10-12,338.160004,339.950012,337.230011,338.75,39100,337.7334
